"","OSHPD_NUM","X1.x","Procedure Description","CPT_CODE_OR_OTHER","Top_25_Avg","Hospital_Name.x","X1.y","Hospital_Name.y","Freq","Full_Address","Address","City","State","Zip Code"
"4127",106214034,6244,"Partial Thromboplastin Time","85730",180,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4128",106214034,6246,"CT Scan, Head or Brain, without contrast","70450",3294,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4129",106214034,6230,"Emergency Room Visit, Level 2","99282",1077,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4130",106214034,6264,"Colonoscopy, with biopsy","45380",9802,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4131",106214034,6265,"Colonoscopy, with lesion removal, by snare technique","45385",9511,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4132",106214034,6249,"Screening mammography, bilateral (CAD) when performed","77067",475,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4133",106214034,6250,"CT Scan, Pelvis, with contrast","72193",3723,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4134",106214034,6251,"CT Scan, Abdomen, with contrast","74160",3595,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4135",106214034,6252,"Ultrasound, Abdomen, Complete","76700",1312,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4136",106214034,6253,"Ultrasound, OB, 14 weeks or more, single fetus, transabdominal","76805",1299,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4137",106214034,6255,"Electrocardiogram 12 Lead Tracing Only","93005",261,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4138",106214034,6256,"Echocardiography, complete","93307",2396,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4139",106214034,6257,"Inhalation Treatment, pressurized or nonpressurized","94640",418,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4140",106214034,6259,"Arthroscopy, Knee, with meniscectomy (medial or lateral)","29881",25722,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4141",106214034,6262,"Cataract Removal with Insertion of Intraocular Lens, 1 Stage","66984",16484,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4142",106214034,6263,"Colonoscopy, diagnostic","45378",8942,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4143",106214034,6270,"Hernia Repair, Inguinal, 5 years and older","49505",21211,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4144",106214034,6273,"Laparoscopic Cholecystectomy","47562",32358,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4145",106214034,6267,"Endoscopy, Upper GI, with biopsy","43239",9585,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4146",106214034,6268,"Endoscopy, Upper GI, diagnostic","43235",9662,"Novato Community Hospital",179,"Novato Community Hospital",47,"180 Rowland Way, Novato, CA","180 Rowland Way","Novato","CA",94945
"4147",106220773,6287,"Comprehensive Metabolic Panel","80053",172,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4148",106220773,6288,"Creatine Kinase (CK), (CPK), Total","82550",59,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4149",106220773,6293,"Troponin, Quantitative","84484",119,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4150",106220773,6294,"Urinalysis, without microscopy","81002 or 81003",29,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4151",106220773,6295,"Urinalysis, with microscopy","81000 or 81001",56,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4152",106220773,6297,"CT Scan, Abdomen, with contrast","74160",1984,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4153",106220773,6298,"CT Scan, Head or Brain, without contrast","70450",1430,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4154",106220773,6299,"CT Scan, Pelvis, with contrast","72193",1980,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4155",106220773,6300,"Mammography, Screening, Bilateral","77067",176,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4156",106220773,6301,"MRI, Brain, without contrast, followed by contrast","70553",2530,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4157",106220773,6302,"Ultrasound, Abdomen, Complete","76700",745,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4158",106220773,6289,"Lipid Panel","80061",106,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4159",106220773,6290,"Partial Thromboplastin Time","85730",59,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4160",106220773,6291,"Prothrombin Time","85610",44,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4161",106220773,6292,"Thyroid Stimulating Hormone","84443",129,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4162",106220773,6277,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",276,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4163",106220773,6278,"Emergency Room Visit, Level 3 (moderate severity)","99283",429,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4164",106220773,6279,"Emergency Room Visit, Level 4 (high severity without signigicant threat)","99284",687,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4165",106220773,6280,"Emergency Room Visit, Level 4 (high severity with significant threat)","99285",1035,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4166",106220773,6281,"Outpatient Visit, established patient, 15 minutes","99213",162,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4167",106220773,6283,"Basic Metabolic Panel","80048",135,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4168",106220773,6285,"Complete Blood Count, automated","85027",46,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4169",106220773,6286,"Complete Blood Count, with differential WBC, automated","85025",68,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4170",106220773,6324,"Endoscopy, Upper GI, diagnostic","43235",2781,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4171",106220773,6308,"Echocardiography, Transthoracic, complete","93307",917,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4172",106220773,6303,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",770,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4173",106220773,6304,"X-Ray, Lower Back, minimum four views","72110",475,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4174",106220773,6305,"X-Ray, Chest, two views","71046",264,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4175",106220773,6319,"Colonoscopy, diagnostic","45378",3043,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4176",106220773,6310,"Inhalation Treatment, pressurized or nonpressurized","94640",51,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4177",106220773,6312,"Physical Therapy, Gait Training","97116",56,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4178",106220773,6313,"Physical Therapy, Therapeutic Exercise","97110",65,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4179",106220773,6320,"Colonoscopy, with biopsy","45380",3951,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4180",106220773,6321,"Colonoscopy, with lesion removal, by snare technique","45385",4029,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4181",106220773,6323,"Endoscopy, Upper GI, with biopsy","43239",2890,"John C. Fremont Healthcare District",113,"John C. Fremont Healthcare District",57,"5189 Hospital Rd, Mariposa, CA","5189 Hospital Rd","Mariposa","CA",95338
"4182",106231396,6356,"Colonoscopy, diagnostic","45378",4831.25,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4183",106231396,6355,"Cataract Removal with Insertion of Intraocular Lens, 1 Stage","66984",8653.64,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4184",106231396,6334,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",946.46,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4185",106231396,6357,"Colonoscopy, with biopsy","45380",5882.53,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4186",106231396,6358,"Colonoscopy, with lesion removal, by snare technique","45385",6230.19,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4187",106231396,6359,"Discission, secondary membranous cataract, laser surgery","66821",1920.36,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4188",106231396,6360,"Endoscopy, Upper GI, with biopsy","43239",5837.62,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4189",106231396,6361,"Endoscopy, Upper GI, diagnostic","43235",4643.59,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4190",106231396,6362,"Excision, Breast Lesion, without preoperative radiological marker","19120",12966.69,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4191",106231396,6363,"Hernia Repair, Inguinal, 5 years and older","49505",28613.01,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4192",106231396,6364,"Injection, Diagnostic or Therapeutic substance, epidural, lumbar","62322-62323",5925.9,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4193",106231396,6365,"Injection, Anesthetic or Steroid, transforaminal epidural, lumbar","64483",6004.98,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4194",106231396,6366,"Laparoscopic Cholecystectomy","47562",24987.66,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4195",106231396,6353,"Arthroscopy, Knee, with meniscectomy (medial or lateral)","29881",19497.69,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4196",106231396,6354,"Carpal Tunnel Surgery","64721",16181.48,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4197",106231396,6338,"Outpatient Visit, established patient, 15 minutes","99213",240.38,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4198",106231396,6335,"Emergency Room Visit, Level 3 (moderate severity)","99283",1633.7,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4199",106231396,6336,"Emergency Room Visit, Level 4 (high severity without signigicant threat)","99284",3050.72,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4200",106231396,6337,"Emergency Room Visit, Level 4 (high severity with significant threat)","99285",3363.11,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
"4201",106231396,6343,"Comprehensive Metabolic Panel","80053",152.79,"Adventist Health Ukiah Valley",14,"Adventist Health Ukiah Valley",35,"275 Hospital Drive, Ukiah, CA","275 Hospital Drive","Ukiah","CA",95482
